-0.591078, -7.413523, 0.001292, 0.199914
-0.590866, -7.413523, 0.001382, 0.204003
-0.590664, -7.413523, 0.001471, 0.207818
-0.590470, -7.413522, 0.001558, 0.211411
-0.590256, -7.413522, 0.001656, 0.215298
-0.590038, -7.413522, 0.001759, 0.219179
-0.589814, -7.413521, 0.001865, 0.223067
-0.589598, -7.413521, 0.001971, 0.226772
-0.589371, -7.413521, 0.002084, 0.230573
-0.589137, -7.413520, 0.002203, 0.234428
-0.588904, -7.413520, 0.002324, 0.238201
-0.588678, -7.413519, 0.002443, 0.241782
-0.588419, -7.413518, 0.002583, 0.245825
-0.588175, -7.413518, 0.002717, 0.249560
-0.587924, -7.413517, 0.002857, 0.253331
-0.587685, -7.413516, 0.002993, 0.256879
-0.587419, -7.413516, 0.003147, 0.260750
-0.587161, -7.413515, 0.003299, 0.264445
-0.586887, -7.413514, 0.003462, 0.268303
-0.586628, -7.413513, 0.003620, 0.271889
-0.586349, -7.413512, 0.003792, 0.275684
-0.586074, -7.413511, 0.003965, 0.279379
-0.585801, -7.413510, 0.004140, 0.282983
-0.585522, -7.413509, 0.004321, 0.286619
-0.585229, -7.413507, 0.004514, 0.290372
-0.584940, -7.413506, 0.004708, 0.294033
-0.584647, -7.413505, 0.004907, 0.297682
-0.584223, -7.413503, 0.005199, 0.302879
-0.584050, -7.413502, 0.005321, 0.304963
-0.583743, -7.413500, 0.005539, 0.308621
-0.583432, -7.413498, 0.005763, 0.312284
-0.583121, -7.413497, 0.005990, 0.315889
-0.582807, -7.413495, 0.006223, 0.319477
-0.582472, -7.413493, 0.006474, 0.323255
-0.582147, -7.413491, 0.006722, 0.326877
-0.581841, -7.413488, 0.006958, 0.330237
-0.581499, -7.413486, 0.007225, 0.333947
-0.581174, -7.413484, 0.007483, 0.337424
-0.580828, -7.413481, 0.007761, 0.341083
-0.580490, -7.413479, 0.008036, 0.344614
-0.580152, -7.413476, 0.008314, 0.348098
-0.579792, -7.413473, 0.008614, 0.351759
-0.579452, -7.413470, 0.008901, 0.355179
-0.579103, -7.413467, 0.009200, 0.358649
-0.578468, -7.413461, 0.009749, 0.364888
-0.578340, -7.413460, 0.009863, 0.366119
-0.578008, -7.413456, 0.010157, 0.369297
-0.577625, -7.413453, 0.010500, 0.372922
-0.577267, -7.413449, 0.010825, 0.376277
-0.576877, -7.413445, 0.011183, 0.379886
-0.576509, -7.413440, 0.011525, 0.383255
-0.576135, -7.413436, 0.011876, 0.386635
-0.575743, -7.413431, 0.012248, 0.390146
-0.575352, -7.413427, 0.012625, 0.393615
-0.574950, -7.413422, 0.013015, 0.397132
-0.574577, -7.413417, 0.013381, 0.400364
-0.574159, -7.413411, 0.013796, 0.403947
-0.573746, -7.413405, 0.014210, 0.407449
-0.573351, -7.413400, 0.014611, 0.410761
-0.572948, -7.413394, 0.015023, 0.414104
-0.572513, -7.413387, 0.015474, 0.417679
-0.572098, -7.413381, 0.015909, 0.421058
-0.571684, -7.413374, 0.016347, 0.424389
-0.571264, -7.413368, 0.016795, 0.427732
-0.570832, -7.413360, 0.017262, 0.431142
-0.570405, -7.413353, 0.017727, 0.434478
-0.569961, -7.413345, 0.018215, 0.437906
-0.569528, -7.413337, 0.018697, 0.441223
-0.569080, -7.413329, 0.019200, 0.444618
-0.568644, -7.413320, 0.019695, 0.447892
-0.568172, -7.413311, 0.020236, 0.451407
-0.567758, -7.413303, 0.020715, 0.454451
-0.567271, -7.413293, 0.021284, 0.458008
-0.566824, -7.413283, 0.021811, 0.461238
-0.566357, -7.413273, 0.022366, 0.464579
-0.565927, -7.413263, 0.022883, 0.467633
-0.565425, -7.413252, 0.023491, 0.471160
-0.564967, -7.413241, 0.024052, 0.474349
-0.564482, -7.413229, 0.024651, 0.477698
-0.564014, -7.413218, 0.025235, 0.480904
-0.563534, -7.413206, 0.025838, 0.484152
-0.563048, -7.413193, 0.026455, 0.487419
-0.562567, -7.413180, 0.027071, 0.490625
-0.562097, -7.413168, 0.027667, 0.493726
-0.561561, -7.413153, 0.028342, 0.497238
-0.561085, -7.413139, 0.028935, 0.500324
-0.560574, -7.413125, 0.029578, 0.503614
-0.560081, -7.413110, 0.030192, 0.506760
-0.559560, -7.413094, 0.030847, 0.510056
-0.559053, -7.413079, 0.031483, 0.513233
-0.558534, -7.413062, 0.032130, 0.516461
-0.558051, -7.413047, 0.032726, 0.519441
-0.557509, -7.413029, 0.033401, 0.522759
-0.556998, -7.413012, 0.034043, 0.525858
-0.556460, -7.412994, 0.034719, 0.529096
-0.555950, -7.412976, 0.035354, 0.532141
-0.555400, -7.412956, 0.035354, 0.535399
-0.554869, -7.412933, 0.035404, 0.538517
-0.554333, -7.412906, 0.035499, 0.541643
-0.553795, -7.412875, 0.035634, 0.544753
-0.553241, -7.412838, 0.035809, 0.547939
-0.552704, -7.412799, 0.036012, 0.550999
-0.552156, -7.412756, 0.036248, 0.554102
-0.551607, -7.412710, 0.036511, 0.557187
-0.551028, -7.412657, 0.036815, 0.560419
-0.550491, -7.412605, 0.037119, 0.563392
-0.549928, -7.412547, 0.037458, 0.566487
-0.549378, -7.412488, 0.037808, 0.569491
-0.548803, -7.412423, 0.038192, 0.572611
-0.548234, -7.412356, 0.038586, 0.575673
-0.547659, -7.412286, 0.038999, 0.578748
-0.547092, -7.412214, 0.039420, 0.581759
-0.546462, -7.412131, 0.039901, 0.585085
-0.545935, -7.412060, 0.040315, 0.587846
-0.545323, -7.411975, 0.040804, 0.591027
-0.544789, -7.411898, 0.041242, 0.593787
-0.544163, -7.411806, 0.041764, 0.597004
-0.543578, -7.411718, 0.042260, 0.599986
-0.542957, -7.411622, 0.042795, 0.603132
-0.542414, -7.411536, 0.043271, 0.605866
-0.541780, -7.411435, 0.043832, 0.609034
-0.541198, -7.411339, 0.044354, 0.611926
-0.540584, -7.411237, 0.044910, 0.614956
-0.539989, -7.411136, 0.045454, 0.617871
-0.539382, -7.411031, 0.046014, 0.620827
-0.538756, -7.410922, 0.046595, 0.623856
-0.538142, -7.410813, 0.047171, 0.626808
-0.537537, -7.410704, 0.047741, 0.629696
-0.536904, -7.410588, 0.048343, 0.632705
-0.536283, -7.410474, 0.048936, 0.635632
-0.535667, -7.410359, 0.049528, 0.638516
-0.535059, -7.410244, 0.050116, 0.641348
-0.534414, -7.410120, 0.050743, 0.644335
-0.533783, -7.409998, 0.051358, 0.647233
-0.533149, -7.409875, 0.051979, 0.650133
-0.532508, -7.409748, 0.052609, 0.653043
-0.531851, -7.409618, 0.053256, 0.656008
-0.531219, -7.409491, 0.053880, 0.658841
-0.530576, -7.409361, 0.054518, 0.661708
-0.529929, -7.409230, 0.055160, 0.664571
-0.529281, -7.409097, 0.055805, 0.667423
-0.528611, -7.408958, 0.056474, 0.670356
-0.527950, -7.408820, 0.057134, 0.673226
-0.527309, -7.408686, 0.057776, 0.675998
-0.526650, -7.408547, 0.058435, 0.678828
-0.525985, -7.408406, 0.059100, 0.681667
-0.525297, -7.408259, 0.059788, 0.684586
-0.524650, -7.408120, 0.060435, 0.687313
-0.523977, -7.407975, 0.061108, 0.690137
-0.523282, -7.407825, 0.061804, 0.693033
-0.522598, -7.407676, 0.062488, 0.695864
-0.521965, -7.407537, 0.063121, 0.698469
-0.521247, -7.407379, 0.063840, 0.701409
-0.520543, -7.407224, 0.064545, 0.704273
-0.519891, -7.407079, 0.065199, 0.706912
-0.519203, -7.406926, 0.065887, 0.709678
-0.518481, -7.406764, 0.066607, 0.712562
-0.517809, -7.406613, 0.067278, 0.715234
-0.517110, -7.406456, 0.067975, 0.717994
-0.516413, -7.406298, 0.068671, 0.720733
-0.515714, -7.406139, 0.069367, 0.723465
-0.515007, -7.405978, 0.070070, 0.726209
-0.514294, -7.405815, 0.070778, 0.728961
-0.513593, -7.405655, 0.071473, 0.731653
-0.512856, -7.405485, 0.072202, 0.734465
-0.512152, -7.405323, 0.072897, 0.737135
-0.511441, -7.405159, 0.073596, 0.739817
-0.510718, -7.404992, 0.074307, 0.742530
-0.509977, -7.404819, 0.075034, 0.745295
-0.509266, -7.404654, 0.075730, 0.747930
-0.508538, -7.404484, 0.076442, 0.750616
-0.507831, -7.404319, 0.077131, 0.753210
-0.507060, -7.404138, 0.077881, 0.756023
-0.506343, -7.403970, 0.078577, 0.758622
-0.505606, -7.403796, 0.079291, 0.761281
-0.504883, -7.403625, 0.079992, 0.763877
-0.504108, -7.403442, 0.080742, 0.766639
-0.503359, -7.403264, 0.081465, 0.769297
-0.502621, -7.403088, 0.082177, 0.771902
-0.501902, -7.402917, 0.082870, 0.774425
-0.501102, -7.402726, 0.083639, 0.777217
-0.500359, -7.402548, 0.084351, 0.779797
-0.499606, -7.402368, 0.085072, 0.782398
-0.498852, -7.402187, 0.085792, 0.784986
-0.498085, -7.402002, 0.086522, 0.787607
-0.497305, -7.401814, 0.087263, 0.790256
-0.496553, -7.401632, 0.087975, 0.792799
-0.495777, -7.401445, 0.088708, 0.795407
-0.494956, -7.401246, 0.089482, 0.798152
-0.494233, -7.401071, 0.090160, 0.800555
-0.493460, -7.400883, 0.090884, 0.803113
-0.492690, -7.400696, 0.091602, 0.805647
-0.491873, -7.400497, 0.092363, 0.808322
-0.491092, -7.400306, 0.093088, 0.810865
-0.490293, -7.400111, 0.093828, 0.813452
-0.489538, -7.399926, 0.094524, 0.815885
-0.488696, -7.399720, 0.095300, 0.818586
-0.487928, -7.399532, 0.096005, 0.821035
-0.487126, -7.399334, 0.096741, 0.823579
-0.486335, -7.399140, 0.097466, 0.826076
-0.485535, -7.398942, 0.098198, 0.828587
-0.484735, -7.398745, 0.098930, 0.831089
-0.483925, -7.398544, 0.099668, 0.833606
-0.483134, -7.398348, 0.100388, 0.836053
-0.482297, -7.398140, 0.101148, 0.838630
-0.481473, -7.397936, 0.101894, 0.841152
-0.480678, -7.397738, 0.102611, 0.843572
-0.479871, -7.397537, 0.103337, 0.846019
-0.479017, -7.397324, 0.104104, 0.848594
-0.478191, -7.397117, 0.104844, 0.851075
-0.477391, -7.396917, 0.105559, 0.853464
-0.476566, -7.396710, 0.106293, 0.855916
-0.475732, -7.396501, 0.107033, 0.858381
-0.474861, -7.396282, 0.107804, 0.860945
-0.474057, -7.396080, 0.108514, 0.863297
-0.473241, -7.395874, 0.109232, 0.865675
-0.472368, -7.395654, 0.109999, 0.868206
-0.471527, -7.395442, 0.110734, 0.870632
-0.470682, -7.395229, 0.111470, 0.873058
-0.469861, -7.395021, 0.112182, 0.875404
-0.468987, -7.394800, 0.112938, 0.877890
-0.468113, -7.394579, 0.113691, 0.880360
-0.467266, -7.394364, 0.114419, 0.882746
-0.466452, -7.394157, 0.115115, 0.885025
-0.465574, -7.393934, 0.115864, 0.887474
-0.464732, -7.393720, 0.116580, 0.889812
-0.463869, -7.393501, 0.117311, 0.892196
-0.463029, -7.393286, 0.118022, 0.894506
-0.462131, -7.393057, 0.118782, 0.896965
-0.461233, -7.392827, 0.119540, 0.899411
-0.460362, -7.392604, 0.120274, 0.901769
-0.459554, -7.392397, 0.120954, 0.903950
-0.458643, -7.392163, 0.121720, 0.906397
-0.457754, -7.391934, 0.122466, 0.908775
-0.456850, -7.391701, 0.123222, 0.911180
-0.456023, -7.391488, 0.123912, 0.913369
-0.455071, -7.391242, 0.124705, 0.915878
-0.454200, -7.391016, 0.125430, 0.918165
-0.453310, -7.390786, 0.126168, 0.920488
-0.452459, -7.390565, 0.126873, 0.922702
-0.451547, -7.390328, 0.127628, 0.925062
-0.450649, -7.390094, 0.128370, 0.927376
-0.449759, -7.389862, 0.129104, 0.929658
-0.448895, -7.389636, 0.129815, 0.931865
-0.447969, -7.389394, 0.130576, 0.934217
-0.447048, -7.389153, 0.131332, 0.936548
-0.446135, -7.388913, 0.132080, 0.938848
-0.445253, -7.388681, 0.132802, 0.941061
-0.444325, -7.388437, 0.133559, 0.943377
-0.443428, -7.388200, 0.134289, 0.945607
-0.442513, -7.387959, 0.135032, 0.947871
-0.441602, -7.387718, 0.135770, 0.950116
-0.440682, -7.387474, 0.136512, 0.952373
-0.439766, -7.387232, 0.137248, 0.954608
-0.438818, -7.386981, 0.138007, 0.956912
-0.437891, -7.386734, 0.138747, 0.959157
-0.436948, -7.386484, 0.139498, 0.961429
-0.436053, -7.386246, 0.140208, 0.963574
-0.435107, -7.385993, 0.140958, 0.965834
-0.434167, -7.385742, 0.141701, 0.968069
-0.433220, -7.385489, 0.142447, 0.970312
-0.432254, -7.385231, 0.143205, 0.972590
-0.431347, -7.384988, 0.143913, 0.974716
-0.430410, -7.384737, 0.144642, 0.976907
-0.429445, -7.384478, 0.145389, 0.979151
-0.428504, -7.384226, 0.146114, 0.981332
-0.427551, -7.383970, 0.146845, 0.983530
-0.426685, -7.383737, 0.147506, 0.985517
-0.425648, -7.383458, 0.148294, 0.987890
-0.424724, -7.383210, 0.148991, 0.989993
-0.423790, -7.382959, 0.149693, 0.992109
-0.422836, -7.382701, 0.150408, 0.994265
-0.421861, -7.382439, 0.151134, 0.996456
-0.420873, -7.382172, 0.151867, 0.998668
-0.419955, -7.381924, 0.152545, 1.000713
-0.418984, -7.381662, 0.153257, 1.002867
-0.417997, -7.381395, 0.153979, 1.005049
-0.417046, -7.381138, 0.154671, 1.007141
-0.416075, -7.380875, 0.155377, 1.009271
-0.415102, -7.380611, 0.156081, 1.011393
-0.414126, -7.380346, 0.156786, 1.013515
-0.413108, -7.380070, 0.157517, 1.015718
-0.412169, -7.379815, 0.158187, 1.017739
-0.411183, -7.379547, 0.158889, 1.019858
-0.410202, -7.379280, 0.159584, 1.021953
-0.409188, -7.379004, 0.160300, 1.024111
-0.408228, -7.378742, 0.160975, 1.026146
-0.407253, -7.378476, 0.161659, 1.028203
-0.406213, -7.378192, 0.162387, 1.030389
-0.405254, -7.377930, 0.163054, 1.032397
-0.404248, -7.377655, 0.163752, 1.034496
-0.403295, -7.377395, 0.164409, 1.036472
-0.402224, -7.377101, 0.165147, 1.038689
-0.401253, -7.376835, 0.165813, 1.040688
-0.400224, -7.376552, 0.166517, 1.042798
-0.399242, -7.376282, 0.167185, 1.044804
-0.398159, -7.375985, 0.167918, 1.047008
-0.397220, -7.375726, 0.168552, 1.048910
-0.396184, -7.375441, 0.169247, 1.051001
-0.395198, -7.375170, 0.169907, 1.052981
-0.394184, -7.374890, 0.170583, 1.055012
-0.393168, -7.374610, 0.171257, 1.057037
-0.392158, -7.374331, 0.171925, 1.059043
-0.391152, -7.374053, 0.172587, 1.061033
-0.390112, -7.373765, 0.173269, 1.063082
-0.389047, -7.373471, 0.173964, 1.065171
-0.388042, -7.373192, 0.174617, 1.067135
-0.387028, -7.372911, 0.175273, 1.069108
-0.385998, -7.372625, 0.175938, 1.071106
-0.384969, -7.372339, 0.176600, 1.073093
-0.383929, -7.372050, 0.177267, 1.075093
-0.382925, -7.371771, 0.177908, 1.077018
-0.381859, -7.371474, 0.178585, 1.079052
-0.380817, -7.371184, 0.179244, 1.081034
-0.379742, -7.370884, 0.179922, 1.083070
-0.378741, -7.370605, 0.180549, 1.084956
-0.377632, -7.370295, 0.181243, 1.087041
-0.376613, -7.370010, 0.181877, 1.088948
-0.375540, -7.369710, 0.182540, 1.090947
-0.374543, -7.369431, 0.183154, 1.092799
-0.373434, -7.369121, 0.183833, 1.094850
-0.372393, -7.368830, 0.184468, 1.096767
-0.371339, -7.368534, 0.185110, 1.098702
-0.370340, -7.368254, 0.185715, 1.100528
-0.369214, -7.367937, 0.186396, 1.102579
-0.368153, -7.367639, 0.187035, 1.104504
-0.367081, -7.367337, 0.187679, 1.106441
-0.366068, -7.367052, 0.188285, 1.108265
-0.364945, -7.366735, 0.188955, 1.110279
-0.363926, -7.366447, 0.189561, 1.112100
-0.362844, -7.366142, 0.190201, 1.114026
-0.361770, -7.365838, 0.190833, 1.115930
-0.360720, -7.365541, 0.191449, 1.117786
-0.359584, -7.365220, 0.192111, 1.119785
-0.358508, -7.364915, 0.192737, 1.121672
-0.357495, -7.364628, 0.193323, 1.123440
-0.356394, -7.364315, 0.193957, 1.125356
-0.355303, -7.364006, 0.194582, 1.127249
-0.354221, -7.363698, 0.195199, 1.129116
-0.353209, -7.363411, 0.195773, 1.130858
-0.352050, -7.363081, 0.196428, 1.132844
-0.350960, -7.362771, 0.197042, 1.134706
-0.349891, -7.362466, 0.197641, 1.136526
-0.348804, -7.362157, 0.198248, 1.138367
-0.347686, -7.361837, 0.198869, 1.140256
-0.346554, -7.361514, 0.199495, 1.142161
-0.345512, -7.361217, 0.200068, 1.143907
-0.344399, -7.360898, 0.200679, 1.145766
-0.343311, -7.360587, 0.201273, 1.147577
-0.342142, -7.360253, 0.201908, 1.149514
-0.341096, -7.359953, 0.202474, 1.151241
-0.340013, -7.359642, 0.203057, 1.153024
-0.338884, -7.359319, 0.203661, 1.154874
-0.337740, -7.358990, 0.204269, 1.156743
-0.336627, -7.358671, 0.204859, 1.158555
-0.335541, -7.358359, 0.205431, 1.160315
-0.334429, -7.358039, 0.206015, 1.162112
-0.333265, -7.357704, 0.206624, 1.163987
-0.332197, -7.357396, 0.207180, 1.165699
-0.331072, -7.357072, 0.207764, 1.167498
-0.329915, -7.356738, 0.208362, 1.169340
-0.328824, -7.356423, 0.208924, 1.171070
-0.327698, -7.356098, 0.209502, 1.172850
-0.326629, -7.355789, 0.210050, 1.174535
-0.325456, -7.355449, 0.210647, 1.176376
-0.324319, -7.355120, 0.211224, 1.178155
-0.323197, -7.354795, 0.211790, 1.179903
-0.322101, -7.354477, 0.212340, 1.181605
-0.320898, -7.354128, 0.212942, 1.183466
-0.319787, -7.353805, 0.213497, 1.185180
-0.318606, -7.353462, 0.214084, 1.186993
-0.317565, -7.353158, 0.214600, 1.188588
-0.316346, -7.352804, 0.215201, 1.190446
-0.315190, -7.352467, 0.215768, 1.192204
-0.314033, -7.352129, 0.216332, 1.193956
-0.312942, -7.351811, 0.216861, 1.195602
-0.311761, -7.351466, 0.217430, 1.197378
-0.310615, -7.351132, 0.217977, 1.199096
-0.309455, -7.350793, 0.218527, 1.200827
-0.308353, -7.350472, 0.219044, 1.202466
-0.307159, -7.350123, 0.219601, 1.204238
-0.305995, -7.349783, 0.220137, 1.205956
-0.304839, -7.349446, 0.220665, 1.207657
-0.303700, -7.349113, 0.221180, 1.209329
-0.302478, -7.348757, 0.221725, 1.211114
-0.301376, -7.348436, 0.222212, 1.212718
-0.300176, -7.348086, 0.222735, 1.214459
-0.299051, -7.347758, 0.223219, 1.216086
-0.297891, -7.347420, 0.223713, 1.217757
-0.296691, -7.347071, 0.224216, 1.219479
-0.295554, -7.346740, 0.224686, 1.221106
-0.294421, -7.346411, 0.225147, 1.222720
-0.293205, -7.346058, 0.225636, 1.224448
-0.292020, -7.345715, 0.226104, 1.226124
-0.290770, -7.345353, 0.226589, 1.227886
-0.289709, -7.345046, 0.226995, 1.229377
-0.288478, -7.344690, 0.227457, 1.231101
-0.287297, -7.344349, 0.227893, 1.232748
-0.286062, -7.343993, 0.228340, 1.234464
-0.284933, -7.343668, 0.228740, 1.236027
-0.283717, -7.343318, 0.229164, 1.237706
-0.282527, -7.342976, 0.229570, 1.239341
-0.281305, -7.342626, 0.229978, 1.241017
-0.280163, -7.342299, 0.230351, 1.242575
-0.278973, -7.341959, 0.230731, 1.244193
-0.277769, -7.341616, 0.231107, 1.245826
-0.276567, -7.341273, 0.231473, 1.247449
-0.275375, -7.340934, 0.231828, 1.249053
-0.274174, -7.340594, 0.232176, 1.250664
-0.272945, -7.340246, 0.232523, 1.252306
-0.271702, -7.339895, 0.232863, 1.253960
-0.270558, -7.339572, 0.233168, 1.255477
-0.269337, -7.339229, 0.233485, 1.257091
-0.268133, -7.338890, 0.233787, 1.258678
-0.266884, -7.338540, 0.234091, 1.260317
-0.265768, -7.338229, 0.234354, 1.261776
-0.264481, -7.337870, 0.234647, 1.263453
-0.263281, -7.337536, 0.234911, 1.265011
-0.262028, -7.337188, 0.235176, 1.266633
-0.260839, -7.336859, 0.235418, 1.268165
-0.259609, -7.336520, 0.235658, 1.269745
-0.258396, -7.336186, 0.235885, 1.271298
-0.257131, -7.335839, 0.236112, 1.272911
-0.255989, -7.335526, 0.236307, 1.274363
-0.254699, -7.335174, 0.236517, 1.275996
-0.253484, -7.334843, 0.236705, 1.277529
-0.252198, -7.334494, 0.236893, 1.279146
-0.251021, -7.334176, 0.237055, 1.280620
-0.249744, -7.333832, 0.237221, 1.282214
-0.248508, -7.333499, 0.237371, 1.283752
-0.247268, -7.333167, 0.237510, 1.285288
-0.246058, -7.332844, 0.237637, 1.286784
-0.244793, -7.332507, 0.237758, 1.288340
-0.243576, -7.332184, 0.237865, 1.289832
-0.242332, -7.331855, 0.237964, 1.291353
-0.241094, -7.331529, 0.238051, 1.292860
-0.239805, -7.331190, 0.238132, 1.294424
-0.238552, -7.330862, 0.238199, 1.295939
-0.237320, -7.330541, 0.238255, 1.297423
-0.236096, -7.330223, 0.238300, 1.298893
-0.234806, -7.329890, 0.238336, 1.300436
-0.233554, -7.329567, 0.238361, 1.301928
-0.232257, -7.329234, 0.238375, 1.303469
-0.231051, -7.328926, 0.238378, 1.304896
-0.229693, -7.328580, 0.238370, 1.306498
-0.228445, -7.328264, 0.238351, 1.307964
-0.227211, -7.327952, 0.238322, 1.309409
-0.225949, -7.327635, 0.238282, 1.310882
-0.224640, -7.327308, 0.238228, 1.312404
-0.223373, -7.326992, 0.238166, 1.313871
-0.222137, -7.326685, 0.238094, 1.315298
-0.220858, -7.326370, 0.238009, 1.316770
-0.219524, -7.326042, 0.237908, 1.318299
-0.218301, -7.325742, 0.237805, 1.319697
-0.216957, -7.325415, 0.237681, 1.321226
-0.215767, -7.325127, 0.237560, 1.322577
-0.214436, -7.324806, 0.237414, 1.324081
-0.213159, -7.324499, 0.237262, 1.325520
-0.211869, -7.324191, 0.237098, 1.326968
-0.210611, -7.323893, 0.236927, 1.328374
-0.209280, -7.323578, 0.236734, 1.329859
-0.207945, -7.323264, 0.236530, 1.331341
-0.206696, -7.322972, 0.236327, 1.332724
-0.205432, -7.322678, 0.236111, 1.334118
-0.204095, -7.322369, 0.235871, 1.335587
-0.202759, -7.322062, 0.235619, 1.337051
-0.201428, -7.321757, 0.235356, 1.338504
-0.200215, -7.321482, 0.235106, 1.339823
-0.198797, -7.321161, 0.234802, 1.341359
-0.197514, -7.320873, 0.234515, 1.342745
-0.196252, -7.320591, 0.234222, 1.344103
-0.194967, -7.320306, 0.233912, 1.345481
-0.193531, -7.319989, 0.233554, 1.347016
-0.192288, -7.319716, 0.233232, 1.348340
-0.190937, -7.319422, 0.232871, 1.349774
-0.189694, -7.319153, 0.232528, 1.351088
-0.188320, -7.318858, 0.232137, 1.352537
-0.187027, -7.318581, 0.231758, 1.353895
-0.185697, -7.318299, 0.231356, 1.355288
-0.184385, -7.318023, 0.230949, 1.356655
-0.183053, -7.317744, 0.230523, 1.358041
-0.181727, -7.317468, 0.230088, 1.359414
-0.180400, -7.317194, 0.229640, 1.360784
-0.179074, -7.316923, 0.229182, 1.362148
-0.177699, -7.316643, 0.228695, 1.363558
-0.176371, -7.316375, 0.228212, 1.364915
-0.175027, -7.316106, 0.227713, 1.366283
-0.173749, -7.315852, 0.227226, 1.367580
-0.172354, -7.315577, 0.226683, 1.368991
-0.171026, -7.315317, 0.226154, 1.370330
-0.169674, -7.315054, 0.225605, 1.371687
-0.168358, -7.314801, 0.225058, 1.373005
-0.166983, -7.314538, 0.224474, 1.374376
-0.165596, -7.314275, 0.223874, 1.375755
-0.164265, -7.314026, 0.223286, 1.377074
-0.162940, -7.313779, 0.222688, 1.378382
-0.161572, -7.313526, 0.222061, 1.379728
-0.160155, -7.313267, 0.221397, 1.381118
-0.158861, -7.313033, 0.220780, 1.382382
-0.157503, -7.312789, 0.220121, 1.383704
-0.156143, -7.312547, 0.219450, 1.385024
-0.154783, -7.312307, 0.218766, 1.386340
-0.153386, -7.312063, 0.218051, 1.387688
-0.152080, -7.311838, 0.217372, 1.388943
-0.150663, -7.311595, 0.216623, 1.390299
-0.149308, -7.311366, 0.215894, 1.391593
-0.147891, -7.311128, 0.215121, 1.392941
-0.146554, -7.310906, 0.214378, 1.394208
-0.145158, -7.310677, 0.213591, 1.395527
-0.143803, -7.310457, 0.212816, 1.396802
-0.142419, -7.310235, 0.212012, 1.398102
-0.141098, -7.310025, 0.211233, 1.399337
-0.139638, -7.309796, 0.210359, 1.400699
-0.138243, -7.309579, 0.209512, 1.401995
-0.136880, -7.309370, 0.208673, 1.403256
-0.135510, -7.309163, 0.207817, 1.404521
-0.134109, -7.308953, 0.206931, 1.405809
-0.132687, -7.308743, 0.206018, 1.407113
-0.131337, -7.308546, 0.205139, 1.408347
-0.129935, -7.308344, 0.204216, 1.409623
-0.128527, -7.308144, 0.203275, 1.410901
-0.127095, -7.307943, 0.202306, 1.412197
-0.125740, -7.307755, 0.201378, 1.413418
-0.124347, -7.307565, 0.200411, 1.414670
-0.122942, -7.307376, 0.199423, 1.415930
-0.121493, -7.307184, 0.198393, 1.417223
-0.120121, -7.307005, 0.197405, 1.418443
-0.118788, -7.306833, 0.196434, 1.419627
-0.117276, -7.306642, 0.195320, 1.420963
-0.115865, -7.306466, 0.194267, 1.422206
-0.114487, -7.306297, 0.193227, 1.423417
-0.113077, -7.306127, 0.192151, 1.424651
-0.111651, -7.305957, 0.191050, 1.425895
-0.110246, -7.305793, 0.189953, 1.427118
-0.108834, -7.305632, 0.188839, 1.428341
